timestamp,bulb_colour,bulb_position,sensor_position,channel_1_410,channel_2_435,channel_3_460,channel_4_485,channel_5_510,channel_6_535,channel_7_560,channel_8_585,channel_9_610,channel_10_645,channel_11_680,channel_12_705,channel_13_730,channel_14_760,channel_15_810,channel_16_890,channel_17_900,channel_18_940
2025-07-31 22:31:37,Green,close_bulb,middle_sensor,0.0,0.0,0.9492,0.0,4.4981,6.3808,1.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:37,Green,close_bulb,far_sensor,0.0,0.9802,3.5574,3.6673,0.7508,0.6951,0.0,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:43,Green,middle_bulb,close_sensor,0.0,0.0,0.9401,0.0,9.6483,11.1834,2.6017,0.5123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:43,Green,middle_bulb,middle_sensor,0.0,0.0,0.9492,0.0,3.7484,4.9628,1.0448,0.0,0.0,0.0,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:43,Green,middle_bulb,far_sensor,0.0,0.9802,3.5574,3.6673,0.7508,0.0,0.0,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:49,Green,far_bulb,close_sensor,0.0,0.0,0.9401,0.0,5.1953,6.2907,1.561,0.5123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:49,Green,far_bulb,middle_sensor,0.0,0.0,0.9492,0.0,2.2491,2.8359,0.5224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:49,Green,far_bulb,far_sensor,0.0,0.9802,3.5574,3.6673,3.7538,6.2555,1.479,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:54,Blue,close_bulb,close_sensor,0.0,14.236,35.7235,0.0,0.7422,0.699,0.5203,0.5123,0.0,0.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:54,Blue,close_bulb,middle_sensor,0.0,2.8642,10.4411,0.0,0.7497,0.0,0.0,0.0,0.0,0.0,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:31:54,Blue,close_bulb,far_sensor,0.0,0.9802,4.4467,3.6673,0.7508,0.0,0.0,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:00,Blue,middle_bulb,close_sensor,0.0,6.6435,21.6221,0.0,0.7422,0.0,0.5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:00,Blue,middle_bulb,middle_sensor,0.0,2.8642,9.4919,0.0,0.7497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:00,Blue,middle_bulb,far_sensor,0.0,0.9802,4.4467,3.6673,0.7508,0.0,0.0,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:06,Blue,far_bulb,close_sensor,0.0,3.7963,10.341,0.0,0.7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:06,Blue,far_bulb,middle_sensor,0.0,1.9095,5.6951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:06,Blue,far_bulb,far_sensor,0.0,0.9802,9.7827,3.6673,0.7508,0.0,0.0,0.0,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:12,White,close_bulb,close_sensor,0.8462,3.7963,8.4608,0.0,11.8749,19.571,21.334,22.0269,47.3907,16.9158,10.148,3.2519,2.5886,1.719,4.0508,2.2512,0.6843,0.9766
2025-07-31 22:32:12,White,close_bulb,middle_sensor,0.0,0.9547,2.8476,0.0,2.9987,7.0898,5.2242,4.0846,10.211,4.0082,3.2262,0.8499,0.7937,0.849,0.8766,1.1766,0.0,0.0
2025-07-31 22:32:12,White,close_bulb,far_sensor,0.0,0.9802,4.4467,3.6673,0.7508,0.6951,0.493,0.9217,3.4206,1.5262,1.0274,0.4174,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:18,White,middle_bulb,close_sensor,0.8462,1.8981,4.7005,0.0,5.9374,11.8824,13.0085,11.2696,20.8057,7.839,6.0888,2.3228,0.8629,0.8595,1.6203,1.1256,0.6843,0.0
2025-07-31 22:32:18,White,middle_bulb,middle_sensor,0.0,0.9547,2.8476,0.0,2.2491,4.9628,4.1793,4.0846,10.211,4.4536,2.1508,0.4249,0.7937,0.849,0.8766,1.1766,0.0,0.0
2025-07-31 22:32:18,White,middle_bulb,far_sensor,0.0,0.9802,3.5574,3.6673,0.7508,0.0,0.0,0.0,0.0,0.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31 22:32:23,White,far_bulb,close_sensor,0.0,0.9491,2.8203,0.0,2.9687,6.2907,6.7644,6.147,11.5587,4.5384,3.0444,1.3937,0.8629,0.8595,0.8102,1.1256,0.0,0.0
2025-07-31 22:32:23,White,far_bulb,middle_sensor,0.0,0.9547,1.8984,0.0,1.4994,2.8359,2.6121,2.5529,7.9419,3.5629,2.1508,0.4249,0.0,0.0,0.8766,0.0,0.0,0.0
2025-07-31 22:32:23,White,far_bulb,far_sensor,0.0,0.9802,5.336,3.6673,3.003,6.9506,6.9019,3.226,1.1402,1.1446,6.1646,1.6695,0.0,0.8666,0.8638,1.1067,0.6493,0.0
