timestamp,bulb_colour,bulb_position,sensor_position,channel_1_410,channel_2_435,channel_3_460,channel_4_485,channel_5_510,channel_6_535,channel_7_560,channel_8_585,channel_9_610,channel_10_645,channel_11_680,channel_12_705,channel_13_730,channel_14_760,channel_15_810,channel_16_890,channel_17_900,channel_18_940
2025-08-08 15:54:25,Blue,middle_bulb,far_sensor,2.5163,30.386,167.1959,0.0,18.7689,0.6951,0.493,0.9217,2.2804,18.314,1.0274,0.4174,0.8016,0.8666,1.7277,1.1067,1.9479,1.985
2025-08-08 15:54:29,Blue,far_bulb,close_sensor,0.0,0.0,0.9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256,0.0,0.0
2025-08-08 15:54:29,Blue,far_bulb,middle_sensor,0.0,0.0,1.8984,0.0,0.7497,0.0,0.0,0.0,0.0,0.0,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 15:54:29,Blue,far_bulb,far_sensor,2.5163,29.4058,160.9705,0.0,18.7689,0.6951,0.493,0.9217,2.2804,18.314,1.0274,0.0,0.8016,0.8666,1.7277,1.1067,1.9479,1.985
2025-08-08 15:54:34,White,close_bulb,close_sensor,0.8462,2.8472,8.4608,0.0,11.8749,18.1731,21.8543,21.5146,46.2348,15.2654,9.1332,2.7873,2.5886,1.719,4.0508,3.3768,1.3686,0.9766
2025-08-08 15:54:34,White,close_bulb,middle_sensor,0.0,0.9547,3.7967,0.0,2.9987,5.6718,4.7017,4.0846,10.211,4.0082,3.2262,0.8499,0.7937,0.849,1.7533,1.1766,0.5846,0.0
2025-08-08 15:54:34,White,close_bulb,far_sensor,3.3551,31.3662,163.6385,0.0,24.0242,14.5962,18.7338,31.7993,119.7206,62.573,34.9328,8.7648,12.0233,8.6655,10.3661,5.5334,3.2466,3.97
2025-08-08 15:54:38,White,middle_bulb,close_sensor,0.8462,1.8981,5.6406,0.0,6.6796,11.8824,14.0492,11.2696,20.8057,7.4264,5.074,2.3228,0.8629,0.8595,2.4305,2.2512,0.6843,0.9766
2025-08-08 15:54:38,White,middle_bulb,middle_sensor,0.8349,0.9547,3.7967,0.0,2.2491,4.9628,4.1793,4.0846,11.3456,4.4536,3.2262,0.4249,0.7937,0.849,0.8766,1.1766,0.5846,0.0
2025-08-08 15:54:38,White,middle_bulb,far_sensor,2.5163,29.4058,162.7492,0.0,21.0211,6.2555,6.4089,6.9129,31.9255,22.1295,15.4115,1.6695,3.2062,3.4662,6.0469,3.3201,1.9479,1.985
2025-08-08 15:54:43,White,far_bulb,close_sensor,0.8462,0.9491,2.8203,0.0,3.7109,6.2907,7.8051,6.6593,11.5587,4.1258,3.0444,1.3937,0.8629,0.8595,1.6203,2.2512,0.6843,0.9766
2025-08-08 15:54:43,White,far_bulb,middle_sensor,0.8349,0.9547,2.8476,0.0,1.4994,2.8359,2.6121,2.5529,7.9419,4.0082,1.0754,0.4249,0.7937,0.849,0.8766,1.1766,0.5846,0.0
2025-08-08 15:54:43,White,far_bulb,far_sensor,3.3551,34.3068,220.5563,0.0,89.3399,271.073,238.1171,100.9283,43.3274,37.3912,246.5847,59.2667,4.8093,19.9308,21.5961,38.734,14.9342,2.9775
